Time (s),C1 (V),C2 (V)
-0.000999904723127036,5.47806169823719,4.81790616798563
-0.000999654723127036,5.47094759630243,4.82846276410131
-0.000999404723127036,5.47450464726981,4.82846276410131
-0.000999154723127036,5.47094759630243,4.82494389872941
-0.000998904723127036,5.46739054533504,4.82494389872941
-0.000998654723127036,5.46739054533504,4.82142503335752
-0.000998404723127036,5.47094759630243,4.82846276410131
-0.000998154723127036,5.47450464726981,4.82494389872941
-0.000997904723127036,5.47450464726981,4.82494389872941
-0.000997654723127036,5.47094759630243,4.82846276410131
-0.000997404723127036,5.47450464726981,4.82494389872941
-0.000997154723127036,5.47094759630243,4.82494389872941
-0.000996904723127036,5.47450464726981,4.82494389872941
-0.000996654723127036,5.47806169823719,4.82142503335752
-0.000996404723127036,5.48161874920458,4.82494389872941
-0.000996154723127036,5.47806169823719,4.82494389872941
-0.000995904723127036,5.47450464726981,4.81790616798563
-0.000995654723127036,5.47806169823719,4.82142503335752
-0.000995404723127036,5.47806169823719,4.81790616798563
-0.000995154723127036,5.47450464726981,4.82142503335752
-0.000994904723127036,5.47450464726981,4.81790616798563
-0.000994654723127036,5.47450464726981,4.82142503335752
-0.000994404723127036,5.47094759630243,4.82846276410131
-0.000994154723127036,5.47094759630243,4.82142503335752
-0.000993904723127036,5.47450464726981,4.82494389872941
-0.000993654723127036,5.47450464726981,4.82494389872941
-0.000993404723127036,5.47450464726981,4.82142503335752
-0.000993154723127036,5.47094759630243,4.82142503335752
-0.000992904723127036,5.47450464726981,4.82494389872941
-0.000992654723127036,5.47094759630243,4.81790616798563
-0.000992404723127036,5.46739054533504,4.81790616798563
-0.000992154723127036,5.46739054533504,4.82142503335752
-0.000991904723127036,5.47094759630243,4.82494389872941
-0.000991654723127036,5.47450464726981,4.82494389872941
-0.000991404723127036,5.47806169823719,4.82494389872941
-0.000991154723127036,5.47450464726981,4.82846276410131
-0.000990904723127036,5.47806169823719,4.82846276410131
-0.000990654723127036,5.47450464726981,4.82494389872941
-0.000990404723127036,5.47094759630243,4.8319816294732
-0.000990154723127036,5.47450464726981,4.82846276410131
-0.000989904723127036,5.47094759630243,4.82846276410131
-0.000989654723127036,5.47094759630243,4.82846276410131
-0.000989404723127036,5.47094759630243,4.82846276410131
-0.000989154723127036,5.47094759630243,4.82846276410131
-0.000988904723127036,5.47094759630243,4.82494389872941
-0.000988654723127036,5.46739054533504,4.82846276410131
-0.000988404723127036,5.46739054533504,4.82846276410131
-0.000988154723127036,5.47094759630243,4.82494389872941
-0.000987904723127036,5.46739054533504,4.82494389872941
-0.000987654723127036,5.47094759630243,4.82494389872941
-0.000987404723127036,5.47094759630243,4.82494389872941
-0.000987154723127036,5.47450464726981,4.82142503335752
-0.000986904723127036,5.47806169823719,4.82142503335752
-0.000986654723127036,5.47094759630243,4.82142503335752
-0.000986404723127036,5.47094759630243,4.82846276410131
-0.000986154723127036,5.47094759630243,4.82846276410131
-0.000985904723127036,5.47450464726981,4.82494389872941
-0.000985654723127036,5.47806169823719,4.82846276410131
-0.000985404723127036,5.47094759630243,4.82494389872941
-0.000985154723127036,5.47094759630243,4.82494389872941
-0.000984904723127036,5.47094759630243,4.82846276410131
-0.000984654723127036,5.47094759630243,4.82846276410131
-0.000984404723127036,5.47806169823719,4.82846276410131
-0.000984154723127036,5.47450464726981,4.82494389872941
-0.000983904723127036,5.47450464726981,4.83550049484509
-0.000983654723127036,5.47450464726981,4.82846276410131
-0.000983404723127036,5.47450464726981,4.8319816294732
-0.000983154723127036,5.47806169823719,4.83550049484509
-0.000982904723127036,5.47094759630243,4.82846276410131
-0.000982654723127036,5.47094759630243,4.82846276410131
-0.000982404723127036,5.47450464726981,4.8319816294732
-0.000982154723127036,5.47450464726981,4.8319816294732
-0.000981904723127036,5.47450464726981,4.8319816294732
-0.000981654723127036,5.47450464726981,4.8319816294732
-0.000981404723127036,5.47094759630243,4.82846276410131
-0.000981154723127036,5.47094759630243,4.82846276410131
-0.000980904723127036,5.46739054533504,4.82142503335752
-0.000980654723127036,5.46739054533504,4.82494389872941
-0.000980404723127036,5.46739054533504,4.82846276410131
-0.000980154723127036,5.47094759630243,4.82494389872941
-0.000979904723127036,5.47450464726981,4.82494389872941
-0.000979654723127036,5.47450464726981,4.82494389872941
-0.000979404723127036,5.47450464726981,4.82142503335752
-0.000979154723127036,5.47094759630243,4.82142503335752
-0.000978904723127036,5.47094759630243,4.82142503335752
-0.000978654723127036,5.47094759630243,4.82494389872941
-0.000978404723127036,5.47806169823719,4.82494389872941
-0.000978154723127036,5.47450464726981,4.82494389872941
-0.000977904723127036,5.47450464726981,4.82846276410131
-0.000977654723127036,5.47450464726981,4.82846276410131
-0.000977404723127036,5.47450464726981,4.82846276410131
-0.000977154723127036,5.47450464726981,4.82494389872941
-0.000976904723127036,5.46739054533504,4.82846276410131
-0.000976654723127036,5.47094759630243,4.82494389872941
-0.000976404723127036,5.47094759630243,4.82494389872941
-0.000976154723127036,5.46739054533504,4.82494389872941
-0.000975904723127036,5.47450464726981,4.82494389872941
-0.000975654723127036,5.47450464726981,4.82142503335752
-0.000975404723127036,5.47094759630243,4.81790616798563
-0.000975154723127036,5.47806169823719,4.82142503335752
-0.000974904723127036,5.47450464726981,4.82494389872941
-0.000974654723127036,5.46739054533504,4.82846276410131
-0.000974404723127036,5.46739054533504,4.82494389872941
-0.000974154723127036,5.46383349436766,4.82142503335752
-0.000973904723127036,5.46739054533504,4.82142503335752
-0.000973654723127036,5.47094759630243,4.82494389872941
-0.000973404723127036,5.46739054533504,4.82494389872941
-0.000973154723127036,5.46739054533504,4.81790616798563
-0.000972904723127036,5.47094759630243,4.81790616798563
