-0.00028,0.9748351735,1.383493565
-0.00027993,0.9748351735,1.3764558343
-0.00027986,0.9748351735,1.3799746996
-0.00027979,0.9819492755,1.3799746996
-0.00027972,0.9783922245,1.3764558343
-0.00027965,0.9783922245,1.3764558343
-0.00027958,0.9748351735,1.3729369689
-0.00027951,0.9855063264,1.3799746996
-0.00027944,0.9819492755,1.3799746996
-0.00027937,0.9819492755,1.3764558343
-0.0002793,0.9783922245,1.3729369689
-0.00027923,0.9819492755,1.3694181035
-0.00027916,0.9783922245,1.3764558343
-0.00027909,0.9748351735,1.3799746996
-0.00027902,0.9748351735,1.3729369689
-0.00027895,0.9712781226,1.3799746996
-0.00027888,0.9748351735,1.3764558343
-0.00027881,0.9677210716,1.3799746996
-0.00027874,0.9712781226,1.3799746996
-0.00027867,0.9677210716,1.3764558343
-0.0002786,0.9606069697,1.3764558343
-0.00027853,0.9641640206,1.3729369689
-0.00027846,0.9677210716,1.3729369689
-0.00027839,0.9677210716,1.3729369689
-0.00027832,0.9677210716,1.3729369689
-0.00027825,0.9712781226,1.3764558343
-0.00027818,0.9712781226,1.3729369689
-0.00027811,0.9748351735,1.3658992382
-0.00027804,0.9677210716,1.3694181035
-0.00027797,0.9677210716,1.3694181035
-0.0002779,0.9748351735,1.3694181035
-0.00027783,0.9748351735,1.3729369689
-0.00027776,0.9748351735,1.3729369689
-0.00027769,0.9712781226,1.3623803728
-0.00027762,0.9712781226,1.3694181035
-0.00027755,0.9712781226,1.3658992382
-0.00027748,0.9748351735,1.3623803728
-0.00027741,0.9677210716,1.3658992382
-0.00027734,0.9748351735,1.3694181035
-0.00027727,0.9641640206,1.3658992382
-0.0002772,0.9748351735,1.3658992382
-0.00027713,0.9677210716,1.3658992382
-0.00027706,0.9677210716,1.3588615074
-0.00027699,0.9641640206,1.3623803728
-0.00027692,0.9712781226,1.3623803728
-0.00027685,0.9677210716,1.355342642
-0.00027678,0.9606069697,1.3588615074
-0.00027671,0.9641640206,1.3588615074
-0.00027664,0.9712781226,1.355342642
-0.00027657,0.9712781226,1.355342642
-0.0002765,0.9712781226,1.3588615074
-0.00027643,0.9677210716,1.3588615074
-0.00027636,0.9712781226,1.355342642
-0.00027629,0.9641640206,1.3483049113
-0.00027622,0.9677210716,1.3588615074
-0.00027615,0.9677210716,1.355342642
-0.00027608,0.9641640206,1.3518237767
-0.00027601,0.9677210716,1.3518237767
-0.00027594,0.9677210716,1.3518237767
-0.00027587,0.9641640206,1.3483049113
-0.0002758,0.9606069697,1.3483049113
-0.00027573,0.9606069697,1.3588615074
-0.00027566,0.9641640206,1.3483049113
-0.00027559,0.9606069697,1.3518237767
-0.00027552,0.9641640206,1.355342642
-0.00027545,0.9641640206,1.3518237767
-0.00027538,0.9606069697,1.3518237767
-0.00027531,0.9606069697,1.3518237767
-0.00027524,0.9570499187,1.3447860459
-0.00027517,0.9677210716,1.3447860459
-0.0002751,0.9677210716,1.3447860459
-0.00027503,0.9677210716,1.3447860459
-0.00027496,0.9641640206,1.3483049113
-0.00027489,0.9677210716,1.3447860459
-0.00027482,0.9641640206,1.3412671806
-0.00027475,0.9606069697,1.3412671806
-0.00027468,0.9606069697,1.3483049113
-0.00027461,0.9606069697,1.3447860459
-0.00027454,0.9606069697,1.3483049113
-0.00027447,0.9606069697,1.3447860459
-0.0002744,0.9570499187,1.3447860459
-0.00027433,0.9606069697,1.3483049113
-0.00027426,0.9570499187,1.3412671806
-0.00027419,0.9570499187,1.3447860459
-0.00027412,0.9606069697,1.3342294498
-0.00027405,0.9570499187,1.3483049113
-0.00027398,0.9606069697,1.3377483152
-0.00027391,0.9570499187,1.3447860459
-0.00027384,0.9641640206,1.3377483152
-0.00027377,0.9606069697,1.3342294498
-0.0002737,0.9641640206,1.3377483152
-0.00027363,0.9534928677,1.3412671806
-0.00027356,0.9641640206,1.3412671806
-0.00027349,0.9570499187,1.3377483152
-0.00027342,0.9606069697,1.3342294498
-0.00027335,0.9570499187,1.3377483152
-0.00027328,0.9570499187,1.3377483152
-0.00027321,0.9606069697,1.3447860459
-0.00027314,0.9570499187,1.3447860459
-0.00027307,0.9499358168,1.3412671806
-0.000273,0.9570499187,1.3342294498
-0.00027293,0.9570499187,1.3342294498
-0.00027286,0.9570499187,1.3342294498
-0.00027279,0.9534928677,1.3377483152
-0.00027272,0.9606069697,1.3377483152
-0.00027265,0.9534928677,1.3342294498
-0.00027258,0.9570499187,1.3307105844
-0.00027251,0.9534928677,1.3342294498
-0.00027244,0.9499358168,1.3342294498
-0.00027237,0.9499358168,1.3377483152
-0.0002723,0.9570499187,1.3307105844
-0.00027223,0.9570499187,1.3307105844
-0.00027216,0.9570499187,1.3307105844
-0.00027209,0.9570499187,1.3342294498
-0.00027202,0.9499358168,1.3307105844
-0.00027195,0.9499358168,1.3307105844
-0.00027188,0.9570499187,1.3342294498
-0.00027181,0.9606069697,1.3307105844
-0.00027174,0.9534928677,1.3271917191
-0.00027167,0.9606069697,1.3307105844
-0.0002716,0.9534928677,1.3307105844
-0.00027153,0.9499358168,1.3307105844
-0.00027146,0.9606069697,1.3307105844
-0.00027139,0.9570499187,1.3307105844
-0.00027132,0.9570499187,1.3201539883
-0.00027125,0.9606069697,1.3201539883
-0.00027118,0.9570499187,1.3201539883
-0.00027111,0.9606069697,1.316635123
-0.00027104,0.9606069697,1.3201539883
-0.00027097,0.9641640206,1.3271917191
-0.0002709,0.9606069697,1.316635123
-0.00027083,0.9606069697,1.316635123
-0.00027076,0.9677210716,1.3131162576
-0.00027069,0.9606069697,1.3201539883
-0.00027062,0.9570499187,1.3236728537
-0.00027055,0.9570499187,1.316635123
-0.00027048,0.9606069697,1.316635123
-0.00027041,0.9570499187,1.3131162576
-0.00027034,0.9606069697,1.3060785268
-0.00027027,0.9641640206,1.3095973922
-0.0002702,0.9570499187,1.3131162576
-0.00027013,0.9570499187,1.3095973922
-0.00027006,0.9677210716,1.3060785268
-0.00026999,0.9641640206,1.3131162576
-0.00026992,0.9570499187,1.3095973922
-0.00026985,0.9534928677,1.316635123
-0.00026978,0.9534928677,1.3095973922
-0.00026971,0.9499358168,1.3060785268
-0.00026964,0.9534928677,1.3025596615
-0.00026957,0.9606069697,1.3060785268
-0.0002695,0.9641640206,1.3060785268
-0.00026943,0.9606069697,1.3025596615
-0.00026936,0.9570499187,1.3131162576
-0.00026929,0.9570499187,1.3060785268
-0.00026922,0.9570499187,1.3025596615
-0.00026915,0.9534928677,1.2920030653
-0.00026908,0.9534928677,1.3025596615
-0.00026901,0.9606069697,1.2955219307
-0.00026894,0.9570499187,1.2990407961
-0.00026887,0.9606069697,1.2990407961
-0.0002688,0.9606069697,1.2955219307
